route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,
115,NormalMonFri,115-33,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-34,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-35,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-36,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-37,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-38,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-39,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-40,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-41,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-42,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-43,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-44,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-45,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-46,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-47,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-48,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-49,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-50,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-51,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-52,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-53,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-54,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-55,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-56,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-57,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-58,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-59,Grosse Ile Municipal Airport,1,115_S,
115,NormalMonFri,115-60,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-61,Southland Mall,0,115_N,
115,NormalSunday,115-62,Southland Mall,0,115_N,
115,NormalSunday,115-63,Southland Mall,0,115_N,
115,NormalSunday,115-64,Southland Mall,0,115_N,
115,NormalSunday,115-65,Southland Mall,0,115_N,
115,NormalSunday,115-66,Southland Mall,0,115_N,
115,NormalSunday,115-67,Southland Mall,0,115_N,
115,NormalSunday,115-68,Southland Mall,0,115_N,
115,NormalSunday,115-69,Southland Mall,0,115_N,
115,NormalSunday,115-70,Southland Mall,0,115_N,
115,NormalSunday,115-71,Southland Mall,0,115_N,
115,NormalSunday,115-72,Southland Mall,0,115_N,
115,NormalSunday,115-73,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-74,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-75,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-76,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-77,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-78,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-79,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-80,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-81,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-82,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-83,Grosse Ile Municipal Airport,1,115_S,
115,NormalSunday,115-84,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-85,Southland Mall,0,115_N,
115,SatToDaily,115-86,Southland Mall,0,115_N,
115,SatToDaily,115-87,Southland Mall,0,115_N,
115,SatToDaily,115-88,Southland Mall,0,115_N,
115,SatToDaily,115-89,Southland Mall,0,115_N,
115,SatToDaily,115-90,Southland Mall,0,115_N,
115,SatToDaily,115-91,Southland Mall,0,115_N,
115,SatToDaily,115-92,Southland Mall,0,115_N,
115,SatToDaily,115-93,Southland Mall,0,115_N,
115,SatToDaily,115-94,Southland Mall,0,115_N,
115,SatToDaily,115-95,Southland Mall,0,115_N,
115,SatToDaily,115-96,Southland Mall,0,115_N,
115,SatToDaily,115-97,Southland Mall,0,115_N,
115,SatToDaily,115-98,Southland Mall,0,115_N,
115,SatToDaily,115-99,Southland Mall,0,115_N,
115,SatToDaily,115-100,Southland Mall,0,115_N,
115,SatToDaily,115-101,Southland Mall,0,115_N,
115,SatToDaily,115-102,Southland Mall,0,115_N,
115,SatToDaily,115-103,Southland Mall,0,115_N,
115,SatToDaily,115-104,Southland Mall,0,115_N,
115,SatToDaily,115-105,Southland Mall,0,115_N,
115,SatToDaily,115-106,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-107,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-108,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-109,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-110,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-111,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-112,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-113,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-114,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-115,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-116,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-117,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-118,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-119,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-120,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-121,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-122,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-123,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-124,Grosse Ile Municipal Airport,1,115_S,
115,SatToDaily,115-125,Grosse Ile Municipal Airport,1,115_S,
120,NormalMonFri,120-1,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-2,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-3,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-4,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-5,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-6,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-7,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-8,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-9,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-10,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-11,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-12,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-13,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-14,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-15,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-16,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-17,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-18,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-19,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-20,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-21,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-22,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-23,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-24,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-25,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-26,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-27,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-28,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-29,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-30,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-31,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-32,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-33,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-34,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-35,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-36,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-37,Fairlane Town Center,0,120_N,
120,NormalMonFri,120-38,Southgate Nexus,1,120_S,
120,NormalMonFri,120-39,Southgate Nexus,1,120_S,
120,NormalMonFri,120-40,Southgate Nexus,1,120_S,
120,NormalMonFri,120-41,Southgate Nexus,1,120_S,
120,NormalMonFri,120-42,Southgate Nexus,1,120_S,
120,NormalMonFri,120-43,Southgate Nexus,1,120_S,
120,NormalMonFri,120-44,Southgate Nexus,1,120_S,
120,NormalMonFri,120-45,Southgate Nexus,1,120_S,
120,NormalMonFri,120-46,Southgate Nexus,1,120_S,
120,NormalMonFri,120-47,Southgate Nexus,1,120_S,
120,NormalMonFri,120-48,Southgate Nexus,1,120_S,
120,NormalMonFri,120-49,Southgate Nexus,1,120_S,
120,NormalMonFri,120-50,Southgate Nexus,1,120_S,
120,NormalMonFri,120-51,Southgate Nexus,1,120_S,
120,NormalMonFri,120-52,Southgate Nexus,1,120_S,
120,NormalMonFri,120-53,Southgate Nexus,1,120_S,
120,NormalMonFri,120-54,Southgate Nexus,1,120_S,
120,NormalMonFri,120-55,Southgate Nexus,1,120_S,
120,NormalMonFri,120-56,Southgate Nexus,1,120_S,
120,NormalMonFri,120-57,Southgate Nexus,1,120_S,
120,NormalMonFri,120-58,Southgate Nexus,1,120_S,
120,NormalMonFri,120-59,Southgate Nexus,1,120_S,
120,NormalMonFri,120-60,Southgate Nexus,1,120_S,
120,NormalMonFri,120-61,Southgate Nexus,1,120_S,
120,NormalMonFri,120-62,Southgate Nexus,1,120_S,
120,NormalMonFri,120-63,Southgate Nexus,1,120_S,
120,NormalMonFri,120-64,Southgate Nexus,1,120_S,
120,NormalMonFri,120-65,Southgate Nexus,1,120_S,
120,NormalMonFri,120-66,Southgate Nexus,1,120_S,
120,NormalMonFri,120-67,Southgate Nexus,1,120_S,
120,NormalMonFri,120-68,Southgate Nexus,1,120_S,
120,NormalMonFri,120-69,Southgate Nexus,1,120_S,
120,NormalMonFri,120-70,Southgate Nexus,1,120_S,
120,NormalMonFri,120-71,Southgate Nexus,1,120_S,
120,NormalMonFri,120-72,Southgate Nexus,1,120_S,
120,NormalMonFri,120-73,Southgate Nexus,1,120_S,
120,NormalMonFri,120-74,Southgate Nexus,1,120_S,
120,SatToMonSat,120-75,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-76,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-77,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-78,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-79,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-80,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-81,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-82,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-83,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-84,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-85,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-86,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-87,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-88,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-89,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-90,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-91,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-92,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-93,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-94,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-95,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-96,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-97,Fairlane Town Center,0,120_N,
120,SatToMonSat,120-98,Southgate Nexus,1,120_S,
120,SatToMonSat,120-99,Southgate Nexus,1,120_S,
120,SatToMonSat,120-100,Southgate Nexus,1,120_S,
120,SatToMonSat,120-101,Southgate Nexus,1,120_S,
120,SatToMonSat,120-102,Southgate Nexus,1,120_S,
120,SatToMonSat,120-103,Southgate Nexus,1,120_S,
120,SatToMonSat,120-104,Southgate Nexus,1,120_S,
120,SatToMonSat,120-105,Southgate Nexus,1,120_S,
120,SatToMonSat,120-106,Southgate Nexus,1,120_S,
120,SatToMonSat,120-107,Southgate Nexus,1,120_S,
120,SatToMonSat,120-108,Southgate Nexus,1,120_S,
120,SatToMonSat,120-109,Southgate Nexus,1,120_S,
120,SatToMonSat,120-110,Southgate Nexus,1,120_S,
120,SatToMonSat,120-111,Southgate Nexus,1,120_S,
120,SatToMonSat,120-112,Southgate Nexus,1,120_S,
120,SatToMonSat,120-113,Southgate Nexus,1,120_S,
120,SatToMonSat,120-114,Southgate Nexus,1,120_S,
120,SatToMonSat,120-115,Southgate Nexus,1,120_S,
120,SatToMonSat,120-116,Southgate Nexus,1,120_S,
120,SatToMonSat,120-117,Southgate Nexus,1,120_S,
120,SatToMonSat,120-118,Southgate Nexus,1,120_S,
120,SatToMonSat,120-119,Southgate Nexus,1,120_S,
120,SatToMonSat,120-120,Southgate Nexus,1,120_S,
140,NormalMonFri,140-1,Northline / Dix,0,140_E,
140,NormalMonFri,140-2,Northline / Dix,0,140_E,
140,NormalMonFri,140-3,Northline / Dix,0,140_E,
140,NormalMonFri,140-4,Northline / Dix,0,140_E,
140,NormalMonFri,140-5,Northline / Dix,0,140_E,
140,NormalMonFri,140-6,Northline / Dix,0,140_E,
140,NormalMonFri,140-7,Northline / Dix,0,140_E,
140,NormalMonFri,140-8,Northline / Dix,0,140_E,
140,NormalMonFri,140-9,Northline / Dix,0,140_E,
140,NormalMonFri,140-10,Northline / Dix,0,140_E,
140,NormalMonFri,140-11,Northline / Dix,0,140_E,
140,NormalMonFri,140-12,Northline / Dix,0,140_E,
140,NormalMonFri,140-13,Northline / Dix,0,140_E,
140,NormalMonFri,140-14,Northline / Dix,0,140_E,
140,NormalMonFri,140-15,Northline / Dix,0,140_E,
140,NormalMonFri,140-16,Northline / Dix,0,140_E,
140,NormalMonFri,140-17,Northline / Dix,0,140_E,
140,NormalMonFri,140-18,Northline / Dix,0,140_E,
140,NormalMonFri,140-19,Northline / Dix,0,140_E,
140,NormalMonFri,140-20,Northline / Dix,0,140_E,
140,NormalMonFri,140-21,Northline / Dix,0,140_E,
140,NormalMonFri,140-22,Northline / Dix,0,140_E,
140,NormalMonFri,140-23,Northline / Dix,0,140_E,
140,NormalMonFri,140-24,Northline / Dix,0,140_E,
140,NormalMonFri,140-25,Northline / Dix,0,140_E,
140,NormalMonFri,140-26,Northline / Dix,0,140_E,
140,NormalMonFri,140-27,Northline / Dix,0,140_E,
140,NormalMonFri,140-28,Northline / Dix,0,140_E,
140,NormalMonFri,140-29,Northline / Dix,0,140_E,
140,NormalMonFri,140-30,Northline / Dix,0,140_E,
140,NormalMonFri,140-31,Northline / Dix,0,140_E,
140,NormalMonFri,140-32,Northline / Dix,0,140_E,
140,NormalMonFri,140-33,Northline / Dix,0,140_E,
140,NormalMonFri,140-34,Northline / Dix,0,140_E,
140,NormalMonFri,140-35,Northline / Dix,0,140_E,
140,NormalMonFri,140-36,Northline / Dix,0,140_E,
140,NormalMonFri,140-37,Northline / Dix,0,140_E,
140,NormalMonFri,140-38,Northline / Dix,0,140_E,
140,NormalMonFri,140-39,Northline / Dix,0,140_E,
140,NormalMonFri,140-40,Northline / Dix,0,140_E,
140,NormalMonFri,140-41,Northline / Dix,0,140_E,
140,NormalMonFri,140-42,Northline / Dix,0,140_E,
140,NormalMonFri,140-43,Northline / Dix,0,140_E,
140,NormalMonFri,140-44,Northline / Dix,0,140_E,
140,NormalMonFri,140-45,Northline / Dix,0,140_E,
140,NormalMonFri,140-46,Northline / Dix,0,140_E,
140,NormalMonFri,140-47,Northline / Dix,0,140_E,
140,NormalMonFri,140-48,Northline / Dix,0,140_E,
140,NormalMonFri,140-49,Northline / Dix,0,140_E,
140,NormalMonFri,140-50,Northline / Dix,0,140_E,
140,NormalMonFri,140-51,Northline / Dix,0,140_E,
140,NormalMonFri,140-52,Northline / Dix,0,140_E,
140,NormalMonFri,140-53,Northline / Dix,0,140_E,
140,NormalMonFri,140-54,Northline / Dix,0,140_E,
140,NormalMonFri,140-55,Northline / Dix,0,140_E,
140,NormalMonFri,140-56,Northline / Dix,0,140_E,
140,NormalMonFri,140-57,Northline / Dix,0,140_E,
140,NormalMonFri,140-58,Northline / Dix,0,140_E,
140,NormalMonFri,140-59,Northline / Dix,0,140_E,
140,NormalMonFri,140-60,Northline / Dix,0,140_E,
140,NormalMonFri,140-61,Northline / Dix,0,140_E,
140,NormalMonFri,140-62,Northline / Dix,0,140_E,
140,NormalMonFri,140-63,Northline / Dix,0,140_E,
140,NormalMonFri,140-64,Northline / Dix,0,140_E,
140,NormalMonFri,140-65,Northline / Dix,0,140_E,
140,NormalMonFri,140-66,Northline / Dix,0,140_E,
140,NormalMonFri,140-67,Northline / Dix,0,140_E,
140,NormalMonFri,140-68,Northline / Dix,0,140_E,
140,NormalMonFri,140-69,Northline / Dix,0,140_E,
140,NormalMonFri,140-70,Northline / Dix,0,140_E,
140,NormalMonFri,140-71,Northline / Dix,0,140_E,
140,NormalMonFri,140-72,Northline / Dix,0,140_E,
140,NormalMonFri,140-73,Northline / Dix,0,140_E,
140,NormalMonFri,140-74,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-75,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-76,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-77,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-78,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-79,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-80,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-81,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-82,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-83,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-84,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-85,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-86,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-87,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-88,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-89,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-90,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-91,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-92,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-93,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-94,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-95,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-96,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-97,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-98,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-99,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-100,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-101,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-102,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-103,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-104,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-105,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-106,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-107,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-108,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-109,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-110,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-111,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-112,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-113,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-114,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-115,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-116,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-117,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-118,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-119,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-120,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-121,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-122,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-123,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-124,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-125,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-126,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-127,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-128,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-129,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-130,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-131,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-132,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-133,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-134,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-135,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-136,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-137,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-138,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-139,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-140,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-141,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-142,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-143,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-144,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-145,Metro Airport McNamara Terminal,1,140_W,
140,NormalMonFri,140-146,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-147,Northline / Dix,0,140_E,
140,NormalSunday,140-148,Northline / Dix,0,140_E,
140,NormalSunday,140-149,Northline / Dix,0,140_E,
140,NormalSunday,140-150,Northline / Dix,0,140_E,
140,NormalSunday,140-151,Northline / Dix,0,140_E,
140,NormalSunday,140-152,Northline / Dix,0,140_E,
140,NormalSunday,140-153,Northline / Dix,0,140_E,
140,NormalSunday,140-154,Northline / Dix,0,140_E,
140,NormalSunday,140-155,Northline / Dix,0,140_E,
140,NormalSunday,140-156,Northline / Dix,0,140_E,
140,NormalSunday,140-157,Northline / Dix,0,140_E,
140,NormalSunday,140-158,Northline / Dix,0,140_E,
140,NormalSunday,140-159,Northline / Dix,0,140_E,
140,NormalSunday,140-160,Northline / Dix,0,140_E,
140,NormalSunday,140-161,Northline / Dix,0,140_E,
140,NormalSunday,140-162,Northline / Dix,0,140_E,
140,NormalSunday,140-163,Northline / Dix,0,140_E,
140,NormalSunday,140-164,Northline / Dix,0,140_E,
140,NormalSunday,140-165,Northline / Dix,0,140_E,
140,NormalSunday,140-166,Northline / Dix,0,140_E,
140,NormalSunday,140-167,Northline / Dix,0,140_E,
140,NormalSunday,140-168,Northline / Dix,0,140_E,
140,NormalSunday,140-169,Northline / Dix,0,140_E,
140,NormalSunday,140-170,Northline / Dix,0,140_E,
140,NormalSunday,140-171,Northline / Dix,0,140_E,
140,NormalSunday,140-172,Northline / Dix,0,140_E,
140,NormalSunday,140-173,Northline / Dix,0,140_E,
140,NormalSunday,140-174,Northline / Dix,0,140_E,
140,NormalSunday,140-175,Northline / Dix,0,140_E,
140,NormalSunday,140-176,Northline / Dix,0,140_E,
140,NormalSunday,140-177,Northline / Dix,0,140_E,
140,NormalSunday,140-178,Northline / Dix,0,140_E,
140,NormalSunday,140-179,Northline / Dix,0,140_E,
140,NormalSunday,140-180,Northline / Dix,0,140_E,
140,NormalSunday,140-181,Northline / Dix,0,140_E,
140,NormalSunday,140-182,Northline / Dix,0,140_E,
140,NormalSunday,140-183,Northline / Dix,0,140_E,
140,NormalSunday,140-184,Northline / Dix,0,140_E,
140,NormalSunday,140-185,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-186,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-187,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-188,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-189,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-190,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-191,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-192,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-193,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-194,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-195,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-196,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-197,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-198,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-199,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-200,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-201,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-202,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-203,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-204,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-205,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-206,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-207,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-208,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-209,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-210,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-211,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-212,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-213,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-214,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-215,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-216,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-217,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-218,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-219,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-220,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-221,Metro Airport McNamara Terminal,1,140_W,
140,NormalSunday,140-222,Metro Airport McNamara Terminal,1,140_W,
140,SatToDaily,140-223,Northline / Dix,0,140_E,
140,SatToDaily,140-224,Northline / Dix,0,140_E,
140,SatToDaily,140-225,Northline / Dix,0,140_E,
140,SatToDaily,140-226,Northline / Dix,0,140_E,
140,SatToDaily,140-227,Northline / Dix,0,140_E,
