stop_id,stop_name,stop_lat,stop_lon,location_type,stop_code,zone_id
5593,Eight Mile / Le Fever (EB),42.4473025,-83.0586952,0,5593,standard
2311,Rosa Parks Nexus #1,42.332848,-83.0525288,0,2311,downtown
9945,Beck / Ford (NB),42.3211761,-83.5071338,0,9945,standard
1057,Woodward / Bethune (SB),42.3723054,-83.0747938,0,1057,standard
9036,Dix / Champaign (NB),42.2472633,-83.1951499,0,9036,standard
9591,Hayes / Wildwood NS (NB),42.4921311,-82.9674625,0,9591,standard
1006,Woodward / Cambridge Rd (SB),42.4917197,-83.1613111,0,1006,standard
304,Michigan / Fourth (WB),42.2815635,-83.3779693,0,304,standard
1694,Twenty-Three Mile / Robinwood (WB),42.6696729,-83.0272865,0,1694,standard
6398,Center / Eight Mile (SB),42.439405,-83.4835196,0,6398,standard
10606,Ford / Eighteenth (WB),42.2139139,-83.1743145,0,10606,standard
12818,Green Lake / Commerce (SB),42.588596,-83.4122479,0,12818,standard
6104,Dequindre / Riggs NS (SB),42.4789497,-83.0847716,0,6104,standard
3650,Jefferson / Kitchener (EB),42.370197,-82.9555106,0,3650,standard
6452,Twelve Mile / Heritage (EB),42.5019401,-83.2377219,0,6452,standard
1675,Jefferson / Grand Blvd (WB),42.3471107,-83.0023742,0,1675,standard
9914,Canton Center / Parkdale (SB),42.2862704,-83.4862876,0,9914,standard
13513,Schoolcraft / Indiana (EB),42.3884848,-83.1569177,0,13513,standard
5736,Eight Mile / Southfield (WB),42.4445592,-83.2209206,0,5736,standard
178,Van Dyke / Hall (NB),42.6259388,-83.0322647,0,178,standard
10704,Riverbank / Picnic (WB),42.3390697,-82.9941022,0,10704,standard
2441,Levan / St Mary Mercy (SB),42.3939483,-83.4029138,0,2441,standard
5161,McNichols / Lodge (WB),42.4167164,-83.172909,0,5161,standard
6458,Twelve Mile / Lathrup (EB),42.5024622,-83.2189465,0,6458,standard
7208,Maple / Country Club (EB),42.5436745,-83.3286595,0,7208,standard
4329,Warren / Pierson (WB),42.34313,-83.2427859,0,4329,standard
11896,Pontiac Trail / Orchard Lake (WB),42.5790139,-83.3626914,0,11896,standard
9181,Schaefer / Seven Mile (SB),42.4309086,-83.1805962,0,9181,standard
11705,Cass / Groesbeck (EB),42.5986979,-82.8996348,0,11705,standard
9192,Schaefer / Chalfonte (SB),42.3997758,-83.1791157,0,9192,standard
11136,Masonic / Beaconsfield (WB),42.5322987,-82.91951,0,11136,standard
8473,Telegraph / S Franklin (SB),42.4791278,-83.2856745,0,8473,standard
2188,Ann Arbor Trail / Stark (EB),42.3559911,-83.3813167,0,2188,standard
10699,Central / Muse NS (EB),42.3365835,-82.9943544,0,10699,standard
9458,Big Beaver / Daley (EB),42.5629074,-83.1238889,0,9458,standard
1654,Van Dyke / Lynch (SB),42.4048304,-83.0233061,0,1654,standard
10135,Hubbell / Curtis (NB),42.4235991,-83.1895709,0,10135,standard
4471,Davison / Petoskey (EB),42.3880133,-83.135055,0,4471,standard
8064,Haggerty / Silverthorne (SB),42.5001524,-83.4365273,0,8064,standard
239,Michigan / Cecil (WB),42.3312498,-83.1322575,0,239,standard
3709,Harper / Harper Lake (NB),42.4713411,-82.9053372,0,3709,standard
9951,Beck / Lyndon (NB),42.3383243,-83.5079813,0,9951,standard
8599,Outer Dr / Wadsworth (NB),42.3741047,-83.2608533,0,8599,standard
6727,Thirteen Mile / Southfield (EB),42.5169671,-83.2228947,0,6727,standard
9953,Beck / Raminder (NB),42.3462226,-83.5081101,0,9953,standard
823,Woodward / Cambourne (NB),42.4635337,-83.1362057,0,823,standard
4146,Warren / Garling (EB),42.3429714,-83.2398248,0,4146,standard
11207,Garfield / Wyandotte Middle School (SB),42.5869925,-82.9521418,0,11207,standard
3763,Welts / NB Gratiot (WB),42.6014816,-82.8758435,0,3763,standard
8040,Haggerty / Heatherbrook (NB),42.5024226,-83.4363019,0,8040,standard
6864,Thirteen Mile / Mally (WB),42.5199088,-83.1162715,0,6864,standard
4893,Conant / Holbrook (NB),42.3965392,-83.0485725,0,4893,standard
13654,Eleven Mile / Pierce (WB),42.4883851,-83.2116723,0,13654,standard
9816,Sheldon / Goldsmith (NB),42.3804214,-83.4806442,0,9816,standard
30,Grand River / Farmington (WB),42.4650929,-83.3766603,0,30,standard
5380,Outer Dr / Whitehill (WB),42.4136193,-82.9615617,0,5380,standard
8957,Greenfield / Eleven Mile (SB),42.4881675,-83.2025287,0,8957,standard
1171,Gratiot / St Antoine (NB),42.3384472,-83.0424088,0,1171,downtown
11886,Pontiac Trail / Maple NS (EB),42.5371371,-83.4815884,0,11886,standard
12533,Newburgh / Caliburn (SB),42.4192985,-83.4139752,0,12533,standard
7355,Fifteen Mile / Kelly (WB),42.5541393,-82.9305553,0,7355,standard
3035,Maple / Thorncrest (WB),42.545042,-83.281281,0,3035,standard
5791,Nine Mile / Woodward NS (EB),42.4605419,-83.1350899,0,5791,standard
11019,Walton / Dexter (EB),42.6786653,-83.2303834,0,11019,standard
931,Baldwin / Gallogly (SB),42.6888393,-83.3049273,0,931,standard
2598,Cass / Burroughs (NB),42.3652506,-83.0717897,0,2598,standard
8294,Middlebelt / Hanover (SB),42.2699575,-83.3287454,0,8294,standard
2304,Lafayette / Trumbull (EB),42.3254477,-83.0621016,0,2304,standard
2114,Joy / Artesian (WB),42.3578462,-83.2264566,0,2114,standard
12752,Commerce / Bayshore (EB),42.5935444,-83.3908171,0,12752,standard
3746,Harper / Klix (NB),42.5588653,-82.8700018,0,3746,standard
8753,Evergreen / Cathedral (NB),42.3612314,-83.2358819,0,8753,standard
298,Michigan / Gloria (WB),42.2849925,-83.353765,0,298,standard
1089,Eleven Mile / West (WB),42.4897893,-83.1492198,0,1089,standard
3987,Fifteen Mile / Maynard (EB),42.5546768,-82.894485,0,3987,standard
13264,Military / Alexandrine (NB),42.3103073,-83.25315,0,13264,standard
6909,Thirteen Mile / Crestwood (WB),42.51499,-83.3120298,0,6909,standard
3972,Jefferson / Murray (NB),42.5441804,-82.8581572,0,3972,standard
6058,Ten Mile / Pierce (EB),42.4735055,-83.2112217,0,6058,standard
1801,West / Veterans Parkway (WB),42.1414505,-83.1877685,0,1801,standard
8446,Telegraph / Square Lake (SB),42.6026624,-83.2901001,0,8446,standard
8942,Greenfield / Beverly (SB),42.5245741,-83.2041836,0,8942,standard
8732,Outer Dr / York (SB),42.3084269,-83.2635033,0,8732,standard
7316,Maple / Beck (EB),42.5346784,-83.5166287,0,7316,standard
6933,Inkster / Scenic (SB),42.5218224,-83.3207202,0,6933,standard
1653,Van Dyke / Palmetto (SB),42.4080585,-83.0234725,0,1653,standard
4096,Northwestern / Orchard Lake (SB),42.5288912,-83.3591616,0,4096,standard
10455,Jefferson / Mill (NB),42.2370332,-83.1474066,0,10455,standard
3016,Southfield / Southlawn (NB),42.5339827,-83.223989,0,3016,standard
9898,Canton Center / Sheldon Center (SB),42.340632,-83.4881973,0,9898,standard
9797,Sheldon / Sheldon Center (NB),42.3450966,-83.479979,0,9797,standard
13210,Joy / General (EB),42.3517889,-83.4526312,0,13210,standard
2555,Fourteenth / Edison (SB),42.3767519,-83.1040406,0,2555,standard
5649,Eastland Produce (NB),42.4486919,-82.9394495,0,5649,standard
1547,Van Dyke / Canal NS (NB),42.6235073,-83.032136,0,1547,standard
6667,Twelve Mile / Alycekay (WB),42.4995513,-83.3515763,0,6667,standard
1827,Jefferson / Harrison (NB),42.1474804,-83.1763101,0,1827,standard
9877,Sheldon / Goldsmith (SB),42.3802233,-83.4809661,0,9877,standard
12969,Davison / McNichols (WB),42.4187361,-83.0533898,0,12969,standard
6528,Twelve Mile / Waverly (EB),42.5093908,-82.9433656,0,6528,standard
12010,Saginaw / Baldwin (SB),42.887112,-83.5992408,0,12010,standard
4164,Warren / Horger (EB),42.3438437,-83.1804299,0,4164,standard
5083,Moross / Beaconsfield (EB),42.4293723,-82.9413486,0,5083,standard
10482,Southfield / Outer Dr NS (NB),42.2775013,-83.2173317,0,10482,standard
9709,Hayes / Frazho (SB),42.4867355,-82.9675698,0,9709,standard
12020,Dixie / Davisburg (SB),42.7588293,-83.4821677,0,12020,standard
7500,Auburn / Oakmont (EB),42.6338009,-83.2151484,0,7500,standard
1877,Fort / Montie (NB),42.2587742,-83.1695402,0,1877,standard
11131,Mound / McNichols (SB),42.4188312,-83.0431437,0,11131,standard
5146,McNichols / Rosa Parks (WB),42.4176194,-83.1190717,0,5146,standard
10317,Beech Daly / Keeler (NB),42.4024655,-83.2958722,0,10317,standard
3234,Joseph Campau / Commor (NB),42.404355,-83.0627722,0,3234,standard
9216,Schaefer / Donald (SB),42.3329749,-83.1765032,0,9216,standard
10365,Northline / Mulberry (WB),42.2136755,-83.2026172,0,10365,standard
3153,Dexter / Webb (SB),42.3794862,-83.1240821,0,3153,standard
3036,Maple / Red Coat NS (WB),42.5448602,-83.2880267,0,3036,standard
11780,Telegraph / King (NB),42.1528574,-83.2661748,0,11780,standard
3791,Harper / Allor (SB),42.537477,-82.8843999,0,3791,standard
3109,Outer Dr / Greenfield (EB),42.4193935,-83.1991839,0,3109,standard
7457,Maple / Snowdrift (WB),42.5403308,-83.4628558,0,7457,standard
11543,Elizabeth Lake / Tilden (WB),42.6400046,-83.3295393,0,11543,standard
5585,Eight Mile / Mackay (EB),42.4470095,-83.0764782,0,5585,standard
8870,Greenfield / Majestic (NB),42.3460799,-83.1962442,0,8870,standard
11785,Telegraph / Sibley (SB),42.1670695,-83.26684,0,11785,standard
5050,McNichols / Shields (EB),42.4186728,-83.058958,0,5050,standard
10292,Nine Mile / Farmington (EB),42.4549852,-83.3754373,0,10292,standard
12139,Van Dyke / Thirty-Five Mile (NB),42.846127,-83.0206561,0,12139,standard
7269,Fifteen Mile / Dryden (EB),42.5515154,-83.0122662,0,7269,standard
12959,Nevada / Van Dyke (WB),42.4268184,-83.0243307,0,12959,standard
8560,Monroe / Michigan (SB),42.3060387,-83.2441163,0,8560,standard
1383,Gratiot / Eastburn (SB),42.4451689,-82.9712176,0,1383,standard
3848,Kercheval / Moross (SB),42.4093577,-82.892189,0,3848,standard
8762,Evergreen / Kendall (NB),42.3887978,-83.236826,0,8762,standard
10515,Outer Drive / Larme (WB),42.2780073,-83.2130885,0,10515,standard
8454,Telegraph / Lone Pine (SB),42.5665462,-83.2827616,0,8454,standard
10450,Biddle / Goddard (NB),42.2240366,-83.1499386,0,10450,standard
278,Michigan / Woodcroft (WB),42.2990399,-83.2764316,0,278,standard
13314,Ann Arbor / Eckles (WB),42.3598124,-83.4306049,0,13314,standard
9525,Livernois / Buchanan (SB),42.3323602,-83.1213784,0,9525,standard
251,Michigan / Johnathon (WB),42.3232544,-83.1725335,0,251,standard
4465,Davison / Roselawn (EB),42.3860758,-83.1507325,0,4465,standard
2091,Joy / Cloverlawn (WB),42.3591623,-83.1509686,0,2091,standard
10544,Biddle / Goddard (SB),42.2238777,-83.1502604,0,10544,standard
10412,Meridian / Potowatomi (SB),42.1592839,-83.1576419,0,10412,standard
11229,Masonic / Beacon (EB),42.5317691,-82.9329371,0,11229,standard
10525,Southfield / Abbott (EB),42.2529972,-83.1872106,0,10525,standard
8635,Lahser / Midway (NB),42.4518663,-83.259716,0,8635,standard
1145,Adams / Chestnut (SB),42.5447179,-83.2058358,0,1145,standard
11165,Garfield / Terra Bella (NB),42.5916528,-82.9519916,0,11165,standard
3551,Schoenherr / Clinton River (NB),42.5886039,-82.9911733,0,3551,standard
5315,Conner / St Patrick (SB),42.409524,-83.0035973,0,5315,standard
8787,Evergreen / Albany (NB),42.4557135,-83.2396531,0,8787,standard
6844,Chicago / GM Tech Center (WB),42.524155,-83.0322647,0,6844,standard
3079,Southfield / Goldwin (SB),42.4758558,-83.2214463,0,3079,standard
10885,Dequindre / Grixdale (NB),42.4284141,-83.0825615,0,10885,standard
7723,Auburn / Auburn (WB),42.6338166,-83.233602,0,7723,standard
9625,Hayes / Seventeen Mile (NB),42.583027,-82.9713893,0,9625,standard
10632,Eureka / Reeck (WB),42.1989732,-83.2192469,0,10632,standard
3900,Jefferson / Three Mile (EB),42.3791533,-82.9239249,0,3900,standard
7882,Auto Club / Fairlane Woods (SB),42.3267684,-83.2231951,0,7882,standard
2423,Five Mile / Oporto (WB),42.3980605,-83.3417702,0,2423,standard
5912,Nine Mile / Eureka (WB),42.462394,-83.0609322,0,5912,standard
12298,Armada Center / Coon Creek (EB),42.849647,-82.9242629,0,12298,standard
11438,Hayes / Harper NS (SB),42.4049373,-82.964437,0,11438,standard
11588,Pontiac Lake / Telegraph (WB),42.6508636,-83.3271146,0,11588,standard
12062,Lapeer / Palace of Auburn Hills (SB),42.6979472,-83.2425177,0,12062,standard
4228,Warren / E Outer Dr (EB),42.4036697,-82.9361773,0,4228,standard
341,Michigan / John R (EB),42.2806904,-83.3944058,0,341,standard
9116,Schaefer / Elmira (NB),42.3707518,-83.1777906,0,9116,standard
2359,Fenkell / Dexter (WB),42.40283,-83.1357765,0,2359,standard
68,Woodward / Martin Luther King Jr (SB),42.3471702,-83.0579227,0,68,standard
7029,Fourteen Mile / Columbus (EB),42.5381727,-82.9761529,0,7029,standard
11805,Ann Arbor / Napier (WB),42.3493468,-83.5470772,0,11805,standard
2892,Third / Selden (NB),42.3469164,-83.0666238,0,2892,standard
1616,Van Dyke / Marian (SB),42.5048509,-83.0284238,0,1616,standard
4590,Harper / Wayburn NS (WB),42.4063276,-82.9592603,0,4590,standard
1516,Van Dyke / Masonic (NB),42.5283693,-83.0289817,0,1516,standard
12065,Lapeer / Dutton (NB),42.7091351,-83.2423353,0,12065,standard
4655,Davison / Fourteenth (WB),42.3952794,-83.116309,0,4655,standard
7643,Twenty-Three Mile / Bredenbury (WB),42.6727652,-82.9138398,0,7643,standard
7138,Cranbrook / Lincoln (SB),42.5368169,-83.2459563,0,7138,standard
2893,Third / Alexandrine (NB),42.3481732,-83.0673534,0,2893,standard
12443,Six Mile / Ryan (WB),42.4123995,-83.3489156,0,12443,standard
5211,Seven Mile / Negaunee (EB),42.4276856,-83.3125019,0,5211,standard
11891,Pontiac Trail / Haggerty (EB),42.5600981,-83.4390378,0,11891,standard
3103,Outer Dr / Southfield (EB),42.4189935,-83.2182008,0,3103,standard
4288,Warren / Lodge (WB),42.3539494,-83.0737746,0,4288,standard
5773,Nine Mile / Southfield NS (EB),42.4586264,-83.2238173,0,5773,standard
4792,Schoolcraft / Farmington (EB),42.3819747,-83.3726263,0,4792,standard
321,Michigan / Sheldon (WB),42.2751734,-83.4761596,0,321,standard
5518,West River / Nine Mile (SB),42.455761,-83.3436155,0,5518,standard
3156,Dexter / Chicago (SB),42.3731852,-83.1198228,0,3156,standard
6556,Little Mack / Washington (SB),42.5137564,-82.9086685,0,6556,standard
1177,Gratiot / McDougall (NB),42.3571842,-83.0287457,0,1177,standard
3825,Harper / Shady Lane (SB),42.455571,-82.9126167,0,3825,standard
4726,Plymouth / Inkster (WB),42.3699711,-83.3138698,0,4726,standard
1504,Van Dyke / Garbor (NB),42.4952638,-83.0277371,0,1504,standard
5631,Eastland Mall,42.4455014,-82.9336828,0,5631,standard
5992,Eight Mile / Meadowview (EB),42.4391674,-83.4242105,0,5992,standard
7918,Ford / Dillon (WB),42.3253327,-83.3473492,0,7918,standard
2600,Grand Blvd / Second (WB),42.3690278,-83.0772239,0,2600,standard
3555,Schoenherr / Wellington (NB),42.6044945,-82.9917097,0,3555,standard
7799,Evergreen / Henry Ford CC (SB),42.3248568,-83.2341063,0,7799,standard
2664,Lodge / Northland (NB),42.4471679,-83.2053879,0,2664,standard
1806,West / Westfield (WB),42.1412278,-83.2051277,0,1806,standard
5169,McNichols / Whitcomb (WB),42.4162174,-83.1971455,0,5169,standard
1763,Fort / Goddard (SB),42.2229084,-83.1816101,0,1763,standard
3950,Jefferson / St Clair (NB),42.4939664,-82.8890347,0,3950,standard
1354,Gratiot / Bigelow (SB),42.5149742,-82.9255128,0,1354,standard
6198,Mack / Lochmoor (NB),42.4375363,-82.9076171,0,6198,standard
12261,Gratiot / Division (NB),42.8101522,-82.7237678,0,12261,standard
12812,Commerce / Orchard Place (WB),42.5963681,-83.3823681,0,12812,standard
1678,Jefferson / Mt Elliott (WB),42.3436217,-83.0103564,0,1678,standard
13532,Schoolcraft / Turner (WB),42.3888018,-83.1477338,0,13532,standard
379,Michigan / Brady (EB),42.3071177,-83.2397389,0,379,standard
8954,Greenfield / Catalpa (SB),42.4955169,-83.2029176,0,8954,standard
2576,Rosa Parks / Bagley (SB),42.3277123,-83.0699712,0,2576,standard
10275,Crooks / Investment (SB),42.5880194,-83.168714,0,10275,standard
807,Woodward / Greendale (NB),42.4268303,-83.1112504,0,807,standard
9493,Livernois / Florence (SB),42.4122411,-83.140862,0,9493,standard
11210,Garfield / Millar (SB),42.573847,-82.9513264,0,11210,standard
5228,Seven Mile / Lahser (EB),42.4290318,-83.2577848,0,5228,standard
1882,Fort / Omaha (NB),42.2704498,-83.1597662,0,1882,standard
11062,Walton / Walnut (WB),42.6787915,-83.2348466,0,11062,standard
5488,Seven Mile / Sumner (WB),42.4285408,-83.2935762,0,5488,standard
6048,Ten Mile / Northwestern NS (EB),42.47273,-83.244009,0,6048,standard
10693,Grand Blvd / Charlevoix (SB),42.3599353,-83.0104154,0,10693,standard
4675,Plymouth / Griggs (WB),42.3734983,-83.1621587,0,4675,standard
11571,Columbia / Hollywood (WB),42.6702251,-83.3032537,0,11571,standard
10253,Centerpoint / Courtyard Detroit (WB),42.606674,-83.2514763,0,10253,standard
1179,Gratiot / Mt Elliott (NB),42.3648384,-83.0237675,0,1179,standard
12963,Davison / Sherwood (WB),42.4234724,-83.0338258,0,12963,standard
7270,Fifteen Mile / Dodge Park (EB),42.5516102,-83.0091548,0,7270,standard
1517,Van Dyke / Jenny (NB),42.5312789,-83.0290031,0,1517,standard
10739,Grand Blvd / Toledo (SB),42.3257729,-83.0914879,0,10739,standard
4691,Plymouth / Woodmont (WB),42.3725353,-83.208577,0,4691,standard
3528,Schoenherr / Castle (NB),42.5179318,-82.9879975,0,3528,standard
10199,Orchard Lake / Telegraph (WB),42.6194178,-83.3203769,0,10199,standard
871,Woodward / Cranbrook (NB),42.5772442,-83.2387948,0,871,standard
7288,Fifteen Mile / Commerce (EB),42.5536019,-82.9425931,0,7288,standard
13351,Ann Arbor Trail / Merriman (EB),42.3467063,-83.3508629,0,13351,standard
13416,Jefferson / Dragoon (EB),42.3003176,-83.0986762,0,13416,standard
9996,Beck / Ashley (NB),42.4684091,-83.514204,0,9996,standard
10844,Inkster / Dover (SB),42.3573389,-83.3130383,0,10844,standard
4300,Warren / Wetherby (WB),42.3450332,-83.1397247,0,4300,standard
8727,Outer Dr / Wilson (SB),42.3199148,-83.2573986,0,8727,standard
7961,Wayne / Wick (NB),42.2378434,-83.3857799,0,7961,standard
12870,Highland / Hospital (EB),42.6592275,-83.4254122,0,12870,standard
5480,Seven Mile / Greater Grace (WB),42.4292179,-83.2707453,0,5480,standard
13046,Cadieux / Warren (SB),42.4058602,-82.9298312,0,13046,standard
13632,Eleven Mile / Rackham (EB),42.4871192,-83.2345355,0,13632,standard
2699,Northwestern / W Franklin (NB),42.5020667,-83.3101201,0,2699,standard
6662,Twelve Mile / Greencastle (WB),42.4998993,-83.3320284,0,6662,standard
7708,Auburn / Devondale (WB),42.6348901,-83.1796575,0,7708,standard
9250,Jefferson / Marie (SB),42.258008,-83.1387699,0,9250,standard
12825,Richardson / Green Lake (WB),42.574645,-83.421464,0,12825,standard
6553,Roseville Meijer (SB),42.5219568,-82.9067051,0,6553,standard
12589,Outer Dr / Lappin (NB),42.4365149,-83.0144441,0,12589,standard
1750,Fort / O Connor (SB),42.2527312,-83.175323,0,1750,standard
6157,Ten Mile / Harmon (EB),42.4805006,-82.9095268,0,6157,standard
10587,Eureka / Allen (EB),42.1985758,-83.2283664,0,10587,standard
6112,Ten Mile / Loretta (EB),42.4768449,-83.0583143,0,6112,standard
6200,Mack / Lennon (NB),42.4417169,-82.9071021,0,6200,standard
185,Van Dyke / Ten Mile (SB),42.4773039,-83.0273724,0,185,standard
11935,Livingston / Highland (EB),42.6374,-83.6380363,0,11935,standard
1719,Fort / Fourteenth (WB),42.3207953,-83.0707383,0,1719,standard
9545,Jefferson / WWTP (SB),42.2848655,-83.1242108,0,9545,standard
6963,Fourteen Mile / Maryland (EB),42.5314054,-83.2199979,0,6963,standard
6852,Thirteen Mile / Ryan (WB),42.5205256,-83.0682707,0,6852,standard
3281,John R / Greig (NB),42.488571,-83.1050062,0,3281,standard
13621,Eleven Mile / Tyler (EB),42.4886105,-83.1923121,0,13621,standard
9019,Hubbard / Park Lane (WB),42.3220328,-83.2077885,0,9019,standard
2348,Rosa Parks / Tyler (NB),42.3951685,-83.1123501,0,2348,standard
2751,Orchard Place (NB),42.5264396,-83.361296,0,2751,standard
5574,Eight Mile / Ralston (EB),42.446487,-83.1173497,0,5574,standard
9576,Hayes / Liberal (NB),42.4400384,-82.9655313,0,9576,standard
4168,Warren / Manor (EB),42.3441926,-83.1656027,0,4168,standard
950,Oakland / Woodward (SB),42.6424512,-83.2959795,0,950,standard
342,Michigan / Williams St (EB),42.2798251,-83.3917558,0,342,standard
13340,Ann Arbor Trail / Newburgh (EB),42.3614059,-83.4106171,0,13340,standard
5476,Seven Mile / Lahser (WB),42.4292535,-83.2587129,0,5476,standard
12745,Green Lake / Buckland (NB),42.5812259,-83.4116578,0,12745,standard
11994,Dixie / Holly (NB),42.7806928,-83.4990978,0,11994,standard
7268,Fifteen Mile / Carbon (EB),42.551468,-83.0144548,0,7268,standard
8313,Pardee / Superior (NB),42.2053155,-83.2555962,0,8313,standard
5799,Nine Mile / Ford (EB),42.4612384,-83.1069803,0,5799,standard
12292,Thirty-Two Mile / Powell (EB),42.8032256,-82.9805517,0,12292,standard
10315,Beech Daly / Sumner (NB),42.3969671,-83.2956898,0,10315,standard
8650,Lahser / Potomac (NB),42.4966403,-83.2616043,0,8650,standard
2482,Five Mile / Kinloch (EB),42.3992489,-83.3004105,0,2482,standard
4269,Warren / Burns (WB),42.3783291,-83.0069232,0,4269,standard
7406,Maple / Research (WB),42.5490652,-83.1193614,0,7406,standard
8079,Haggerty / Sheraton (SB),42.4417724,-83.4351432,0,8079,standard
11755,Fort / Vreeland Rd (NB),42.1122477,-83.2139254,0,11755,standard
1238,Gratiot / Delaware (NB),42.5123012,-82.9263711,0,1238,standard
2181,Central City / Nankin (EB),42.3417819,-83.3938694,0,2181,standard
3070,Southfield / San Rosa (SB),42.4998914,-83.2226265,0,3070,standard
3436,Joseph Campau / McNichols (SB),42.4183876,-83.07253,0,3436,standard
635,Grand River / Portrico (EB),42.4770823,-83.4594226,0,635,standard
9251,Jefferson / Visger (SB),42.2569002,-83.1391186,0,9251,standard
6238,Ten Mile / Cole (WB),42.4796936,-82.9573452,0,6238,standard
1267,Gratiot / Kibbee (NB),42.587498,-82.8809667,0,1267,standard
10788,Beech Daly / Warren (SB),42.3408461,-83.2928681,0,10788,standard
8482,Telegraph / Link NS (SB),42.4451214,-83.2784271,0,8482,standard
1135,Coolidge / Brides By Demitrios (SB),42.5452712,-83.186422,0,1135,standard
5827,Nine Mile / Blackstone (EB),42.4636129,-82.995851,0,5827,standard
703,Grand River / Prevost (EB),42.3942415,-83.2025313,0,703,standard
13648,Eleven Mile / Santa Barbara (WB),42.4879855,-83.2317406,0,13648,standard
3957,Jefferson / Visnaw (NB),42.5089478,-82.8807735,0,3957,standard
8780,Evergreen / Pembroke (NB),42.4368396,-83.2389879,0,8780,standard
6475,Campbell / Eleven Mile (NB),42.490533,-83.1242108,0,6475,standard
8255,Middlebelt / Elsie (SB),42.3960955,-83.3345389,0,8255,standard
9716,Hayes / North Park (SB),42.4677442,-82.9668188,0,9716,standard
1946,Ecorse / Weddel (WB),42.2564516,-83.2349753,0,1946,standard
8817,Evergreen / Pembroke (SB),42.4366812,-83.2392454,0,8817,standard
9899,Canton Center / Fieldstone (SB),42.3382529,-83.4888625,0,9899,standard
9285,Dix / Merrill (SB),42.2377441,-83.195048,0,9285,standard
7089,Fourteen Mile / Ione (WB),42.5359275,-83.0578423,0,7089,standard
3207,St Aubin / Wilkins (NB),42.3517453,-83.0358642,0,3207,standard
5775,Nine Mile / Harding (EB),42.459323,-83.1973386,0,5775,standard
13605,Hayes / Farmbrook Estates (SB),42.6535031,-82.974447,0,13605,standard
3496,Schoenherr / Seven Mile (NB),42.4350975,-82.9849935,0,3496,standard
11050,Walton / Old Perch (WB),42.6812523,-83.1725121,0,11050,standard
3756,Harper / Farmcrest (NB),42.5849387,-82.8669763,0,3756,standard
1908,Fort / Third (EB),42.3277321,-83.0541247,0,1908,downtown
4523,Harper / McClellan NS (EB),42.3920387,-83.0105764,0,4523,standard
10437,Eureka / Seventh (EB),42.1996886,-83.1591439,0,10437,standard
9592,Hayes / Eleven Mile (NB),42.4947892,-82.9675591,0,9592,standard
12949,McNichols / Schoenherr (WB),42.4268421,-82.9850471,0,12949,standard
9456,Rochester / Big Beaver NS (SB),42.5640335,-83.1288886,0,9456,standard
9557,Canfield / St Aubin (EB),42.3602405,-83.0412984,0,9557,standard
13384,Military / Kensington (SB),42.317162,-83.2553172,0,13384,standard
2067,Linwood / Grand Blvd (NB),42.3605655,-83.100028,0,2067,standard
1751,Fort / Southfield NS (SB),42.2510952,-83.1766856,0,1751,standard
519,Grand River / Livernois (WB),42.369008,-83.1392527,0,519,standard
4270,Warren / Seminole (WB),42.3771878,-83.0098414,0,4270,standard
4511,Strong / Ackley (EB),42.3854537,-83.0360842,0,4511,standard
12008,Saginaw / Holly (SB),42.9206692,-83.6215514,0,12008,standard
8955,Greenfield / San Quenin (SB),42.4931437,-83.2027459,0,8955,standard
5973,Nine Mile / Middlebelt (WB),42.4562201,-83.3372641,0,5973,standard
11430,Kelly / Hazelridge (SB),42.4247039,-82.9606765,0,11430,standard
2366,Fenkell / Wyoming (WB),42.4026081,-83.1599164,0,2366,standard
1998,Ecorse / Merrick (EB),42.2561101,-83.24049,0,1998,standard
10210,Orchard Lake / Summers (SB),42.6007512,-83.3489799,0,10210,standard
6939,Franklin / German Mill (NB),42.5264559,-83.30585,0,6939,standard
11388,Kelly / Spindler (NB),42.4711077,-82.9266393,0,11388,standard
9693,Hayes / Seneca (SB),42.5271517,-82.9693079,0,9693,standard
9915,Canton Center / Dionne (SB),42.2830479,-83.4860945,0,9915,standard
5406,Seven Mile / Mound (WB),42.4336247,-83.0440772,0,5406,standard
12816,Commerce / Blossom (WB),42.588754,-83.4022915,0,12816,standard
2037,Rosa Parks Nexus #10,42.332842,-83.0524027,0,2037,downtown
12082,Lapeer / ?Brocker (NB),42.912482,-83.3122444,0,12082,standard
6793,Thirteen Mile / J Carls (EB),42.5237401,-82.959262,0,6793,standard
6784,Thirteen Mile / Dover (EB),42.5215881,-82.9934189,0,6784,standard
12391,Eight Mile / Fair (WB),42.4470452,-83.1178057,0,12391,standard
10152,Orchard Lake / Orchard Mall (NB),42.5457613,-83.3607817,0,10152,standard
4524,Harper / Raymond (EB),42.3926449,-83.0076528,0,4524,standard
2908,Grand Blvd / Fourteenth (WB),42.3623334,-83.0947655,0,2908,standard
272,Michigan / Military (WB),42.304531,-83.2517391,0,272,standard
1636,Van Dyke / Fisher (SB),42.4506789,-83.0253983,0,1636,standard
12938,Whittier / Lansdowne (WB),42.4187203,-82.9571253,0,12938,standard
12344,Rosa Parks Nexus #13,42.3333,-83.0524591,0,12344,downtown
3269,John R / Chrysler (NB),42.4599404,-83.1036758,0,3269,standard
10827,Inkster / Pawnee (WB),42.4094369,-83.3155274,0,10827,standard
12226,Busha / Wills (SB),42.8787788,-82.4855018,0,12226,standard
13267,Military / Kensington (NB),42.3174635,-83.2551563,0,13267,standard
